N;T;Pc;Pm;Selection;Crossover;bestFitness;Time(ms);worstFitness
200;1000;0.700;0.001;Roulette;TwoPoint;13654201;293;11585997
200;1000;0.700;0.001;Roulette;TwoPoint;13654201;286;10516002
200;1000;0.700;0.001;Roulette;TwoPoint;13654201;295;10457491
200;1000;0.700;0.001;Roulette;TwoPoint;13654201;296;11161763
200;1000;0.700;0.001;Roulette;TwoPoint;13654201;298;11176932
200;1000;0.700;0.010;Tournament;OnePoint;13692887;176;11592036
200;1000;0.700;0.010;Tournament;OnePoint;13692887;184;9771121
200;1000;0.700;0.010;Tournament;OnePoint;13692887;183;9714182
200;1000;0.700;0.010;Tournament;OnePoint;13692887;181;10947121
200;1000;0.700;0.010;Tournament;OnePoint;13692887;181;11173240
200;1000;0.700;0.010;Roulette;OnePoint;13692887;296;6453607
200;1000;0.700;0.010;Roulette;OnePoint;13692887;329;6767808
200;1000;0.700;0.010;Roulette;OnePoint;13692887;323;7386132
200;1000;0.700;0.010;Roulette;OnePoint;13654201;337;8021431
200;1000;0.700;0.010;Roulette;OnePoint;13683217;346;7686208
200;1000;0.700;0.010;Tournament;TwoPoint;13692887;186;9928824
200;1000;0.700;0.010;Tournament;TwoPoint;13692887;189;11592036
200;1000;0.700;0.010;Tournament;TwoPoint;13692887;185;11624683
200;1000;0.700;0.010;Tournament;TwoPoint;13692887;186;10947121
200;1000;0.700;0.010;Tournament;TwoPoint;13692887;184;10096037
200;1000;0.700;0.010;Roulette;TwoPoint;13654201;294;7482890
200;1000;0.700;0.010;Roulette;TwoPoint;13683217;311;8662964
200;1000;0.700;0.010;Roulette;TwoPoint;13692887;308;8267118
200;1000;0.700;0.010;Roulette;TwoPoint;13683217;306;8776739
200;1000;0.700;0.010;Roulette;TwoPoint;13692887;304;8428736
200;1000;0.700;0.020;Tournament;OnePoint;13692887;177;8867317
200;1000;0.700;0.020;Tournament;OnePoint;13692887;176;9681535
200;1000;0.700;0.020;Tournament;OnePoint;13692887;175;9928824
200;1000;0.700;0.020;Tournament;OnePoint;13692887;176;9147414
200;1000;0.700;0.020;Tournament;OnePoint;13692887;180;9523832
200;1000;0.700;0.020;Roulette;OnePoint;13692887;318;7416816
200;1000;0.700;0.020;Roulette;OnePoint;13654201;326;5171604
200;1000;0.700;0.020;Roulette;OnePoint;13654201;321;6639675
200;1000;0.700;0.020;Roulette;OnePoint;13683937;322;6792401
200;1000;0.700;0.020;Roulette;OnePoint;13683937;330;6299001
200;1000;0.700;0.020;Tournament;TwoPoint;13692887;196;10096037
200;1000;0.700;0.020;Tournament;TwoPoint;13692887;193;9395043
200;1000;0.700;0.020;Tournament;TwoPoint;13692887;187;9681535
200;1000;0.700;0.020;Tournament;TwoPoint;13692887;203;9592506
200;1000;0.700;0.020;Tournament;TwoPoint;13692887;205;9681535
200;1000;0.700;0.020;Roulette;TwoPoint;13585169;330;6478840
200;1000;0.700;0.020;Roulette;TwoPoint;13683217;313;5442256
200;1000;0.700;0.020;Roulette;TwoPoint;13521220;345;6067150
200;1000;0.700;0.020;Roulette;TwoPoint;13683217;340;6124841
200;1000;0.700;0.020;Roulette;TwoPoint;13654201;343;5077808
200;1000;0.700;0.050;Tournament;OnePoint;13692887;250;8612356
200;1000;0.700;0.050;Tournament;OnePoint;13692887;235;8027667
200;1000;0.700;0.050;Tournament;OnePoint;13692887;238;8846270
200;1000;0.700;0.050;Tournament;OnePoint;13692887;237;8701203
200;1000;0.700;0.050;Tournament;OnePoint;13692887;239;8625417
200;1000;0.700;0.050;Roulette;OnePoint;13582565;319;6187223
200;1000;0.700;0.050;Roulette;OnePoint;13594541;335;5378224
200;1000;0.700;0.050;Roulette;OnePoint;13624111;333;6125180
200;1000;0.700;0.050;Roulette;OnePoint;13683217;333;5395082
200;1000;0.700;0.050;Roulette;OnePoint;13605593;328;5867268
200;1000;0.700;0.050;Tournament;TwoPoint;13692887;215;8493495
200;1000;0.700;0.050;Tournament;TwoPoint;13692887;215;9271328
200;1000;0.700;0.050;Tournament;TwoPoint;13692887;214;7708751
200;1000;0.700;0.050;Tournament;TwoPoint;13692887;215;7923238
200;1000;0.700;0.050;Tournament;TwoPoint;13692887;216;6731781
200;1000;0.700;0.050;Roulette;TwoPoint;13583206;320;6519100
200;1000;0.700;0.050;Roulette;TwoPoint;13646380;328;4383028
200;1000;0.700;0.050;Roulette;TwoPoint;13542262;326;6442990
200;1000;0.700;0.050;Roulette;TwoPoint;13614543;345;6037524
200;1000;0.700;0.050;Roulette;TwoPoint;13603263;346;5285042
200;1000;0.700;0.100;Tournament;OnePoint;13606941;280;6925565
200;1000;0.700;0.100;Tournament;OnePoint;13683217;284;7505556
200;1000;0.700;0.100;Tournament;OnePoint;13683937;276;7344470
200;1000;0.700;0.100;Tournament;OnePoint;13584745;278;8120633
200;1000;0.700;0.100;Tournament;OnePoint;13692887;275;5353101
200;1000;0.700;0.100;Roulette;OnePoint;13646380;368;6290872
200;1000;0.700;0.100;Roulette;OnePoint;13602341;364;1785607
200;1000;0.700;0.100;Roulette;OnePoint;13646380;362;5857707
200;1000;0.700;0.100;Roulette;OnePoint;13596904;365;6507304
200;1000;0.700;0.100;Roulette;OnePoint;13594904;363;5137128
200;1000;0.700;0.100;Tournament;TwoPoint;13683937;258;6974506
200;1000;0.700;0.100;Tournament;TwoPoint;13674267;271;6846059
200;1000;0.700;0.100;Tournament;TwoPoint;13683217;266;6709357
200;1000;0.700;0.100;Tournament;TwoPoint;13605593;265;7229772
200;1000;0.700;0.100;Tournament;TwoPoint;13620293;264;8481549
200;1000;0.700;0.100;Roulette;TwoPoint;13462164;377;6122973
200;1000;0.700;0.100;Roulette;TwoPoint;13571177;374;3825798
200;1000;0.700;0.100;Roulette;TwoPoint;13530406;362;5594069
200;1000;0.700;0.100;Roulette;TwoPoint;13586517;360;5176772
200;1000;0.700;0.100;Roulette;TwoPoint;13605593;360;4703897
200;1000;0.800;0.001;Tournament;OnePoint;13692887;180;11782386
200;1000;0.800;0.001;Tournament;OnePoint;13692887;170;13015325
200;1000;0.800;0.001;Tournament;OnePoint;13692887;161;11782386
200;1000;0.800;0.001;Tournament;OnePoint;13692887;161;11592036
200;1000;0.800;0.001;Tournament;OnePoint;13692887;161;11839325
200;1000;0.800;0.001;Roulette;OnePoint;13654201;308;11675026
200;1000;0.800;0.001;Roulette;OnePoint;13654201;301;11272690
200;1000;0.800;0.001;Roulette;OnePoint;13683217;301;10904804
200;1000;0.800;0.001;Roulette;OnePoint;13654201;289;11800639
200;1000;0.800;0.001;Roulette;OnePoint;13654201;291;11507653
200;1000;0.800;0.001;Tournament;TwoPoint;13692887;152;12006372
200;1000;0.800;0.001;Tournament;TwoPoint;13692887;166;11782386
200;1000;0.800;0.001;Tournament;TwoPoint;13692887;173;11782386
200;1000;0.800;0.001;Tournament;TwoPoint;13692887;172;11782386
200;1000;0.800;0.001;Tournament;TwoPoint;13692887;168;13114517
200;1000;0.800;0.001;Roulette;TwoPoint;13484335;298;9404309
200;1000;0.800;0.001;Roulette;TwoPoint;13654201;279;10935322
200;1000;0.800;0.001;Roulette;TwoPoint;13654201;284;11082340
200;1000;0.800;0.001;Roulette;TwoPoint;13692887;279;10836130
200;1000;0.800;0.001;Roulette;TwoPoint;13654201;282;11272690
200;1000;0.800;0.010;Tournament;OnePoint;13692887;166;11585089
200;1000;0.800;0.010;Tournament;OnePoint;13692887;167;11045531
200;1000;0.800;0.010;Tournament;OnePoint;13692887;169;11592036
200;1000;0.800;0.010;Tournament;OnePoint;13692887;175;11513692
200;1000;0.800;0.010;Tournament;OnePoint;13692887;175;10063390
200;1000;0.800;0.010;Roulette;OnePoint;13656377;318;7940065
200;1000;0.800;0.010;Roulette;OnePoint;13654201;324;8494631
200;1000;0.800;0.010;Roulette;OnePoint;13692887;306;7921217
200;1000;0.800;0.010;Roulette;OnePoint;13654201;307;8423567
200;1000;0.800;0.010;Roulette;OnePoint;13654201;309;9415314
200;1000;0.800;0.010;Tournament;TwoPoint;13692887;159;7995186
200;1000;0.800;0.010;Tournament;TwoPoint;13692887;163;11094896
200;1000;0.800;0.010;Tournament;TwoPoint;13692887;168;11592036
200;1000;0.800;0.010;Tournament;TwoPoint;13692887;171;10370884
200;1000;0.800;0.010;Tournament;TwoPoint;13692887;178;10095871
200;1000;0.800;0.010;Roulette;TwoPoint;13683217;311;9032941
200;1000;0.800;0.010;Roulette;TwoPoint;13683217;303;7570184
200;1000;0.800;0.010;Roulette;TwoPoint;13692887;303;8302680
200;1000;0.800;0.010;Roulette;TwoPoint;13674267;303;7298902
200;1000;0.800;0.010;Roulette;TwoPoint;13654201;298;8160653
200;1000;0.800;0.020;Tournament;OnePoint;13692887;169;10063390
200;1000;0.800;0.020;Tournament;OnePoint;13692887;175;9523832
200;1000;0.800;0.020;Tournament;OnePoint;13692887;180;11328810
200;1000;0.800;0.020;Tournament;OnePoint;13692887;179;10477726
200;1000;0.800;0.020;Tournament;OnePoint;13692887;177;9523832
200;1000;0.800;0.020;Roulette;OnePoint;13683217;287;7570074
200;1000;0.800;0.020;Roulette;OnePoint;13692887;294;6546053
200;1000;0.800;0.020;Roulette;OnePoint;13683217;301;7597496
200;1000;0.800;0.020;Roulette;OnePoint;13683217;307;6241277
200;1000;0.800;0.020;Roulette;OnePoint;13674267;308;7626355
200;1000;0.800;0.020;Tournament;TwoPoint;13692887;189;9486983
200;1000;0.800;0.020;Tournament;TwoPoint;13692887;196;9898574
200;1000;0.800;0.020;Tournament;TwoPoint;13692887;191;9681535
200;1000;0.800;0.020;Tournament;TwoPoint;13692887;186;10310679
200;1000;0.800;0.020;Tournament;TwoPoint;13692887;184;10096037
200;1000;0.800;0.020;Roulette;TwoPoint;13654201;319;8139796
200;1000;0.800;0.020;Roulette;TwoPoint;13683937;310;7355542
200;1000;0.800;0.020;Roulette;TwoPoint;13692887;320;6839827
200;1000;0.800;0.020;Roulette;TwoPoint;13683217;320;7454771
200;1000;0.800;0.020;Roulette;TwoPoint;13614543;319;6130793
200;1000;0.800;0.050;Tournament;OnePoint;13692887;260;8552338
200;1000;0.800;0.050;Tournament;OnePoint;13692887;244;9159322
200;1000;0.800;0.050;Tournament;OnePoint;13692887;243;9771121
200;1000;0.800;0.050;Tournament;OnePoint;13692887;241;9260606
200;1000;0.800;0.050;Tournament;OnePoint;13692887;235;7465399
200;1000;0.800;0.050;Roulette;OnePoint;13653024;357;4162347
200;1000;0.800;0.050;Roulette;OnePoint;13654201;351;5621765
200;1000;0.800;0.050;Roulette;OnePoint;13653024;366;5483629
200;1000;0.800;0.050;Roulette;OnePoint;13683217;359;4667061
200;1000;0.800;0.050;Roulette;OnePoint;13683217;353;6790050
200;1000;0.800;0.050;Tournament;TwoPoint;13692887;240;8279718
200;1000;0.800;0.050;Tournament;TwoPoint;13692887;233;8624164
200;1000;0.800;0.050;Tournament;TwoPoint;13692887;226;9102573
200;1000;0.800;0.050;Tournament;TwoPoint;13692887;229;9728804
200;1000;0.800;0.050;Tournament;TwoPoint;13692887;230;8314282
200;1000;0.800;0.050;Roulette;TwoPoint;13683937;356;4014643
200;1000;0.800;0.050;Roulette;TwoPoint;13608750;355;6529619
200;1000;0.800;0.050;Roulette;TwoPoint;13620293;355;6890686
200;1000;0.800;0.050;Roulette;TwoPoint;13451939;418;3696108
200;1000;0.800;0.050;Roulette;TwoPoint;13692887;399;6226421
200;1000;0.800;0.100;Tournament;OnePoint;13654201;254;6813425
200;1000;0.800;0.100;Tournament;OnePoint;13654201;250;8627935
200;1000;0.800;0.100;Tournament;OnePoint;13692887;242;6398645
200;1000;0.800;0.100;Tournament;OnePoint;13692887;242;5357012
200;1000;0.800;0.100;Tournament;OnePoint;13692887;240;8282242
200;1000;0.800;0.100;Roulette;OnePoint;13654201;328;5697644
200;1000;0.800;0.100;Roulette;OnePoint;13611815;344;5627195
200;1000;0.800;0.100;Roulette;OnePoint;13510327;340;4477305
200;1000;0.800;0.100;Roulette;OnePoint;13542460;338;4611331
200;1000;0.800;0.100;Roulette;OnePoint;13484335;334;2705369
200;1000;0.800;0.100;Tournament;TwoPoint;13674267;245;7658529
200;1000;0.800;0.100;Tournament;TwoPoint;13692887;236;5869024
200;1000;0.800;0.100;Tournament;TwoPoint;13683217;239;6769635
200;1000;0.800;0.100;Tournament;TwoPoint;13692887;239;3935349
200;1000;0.800;0.100;Tournament;TwoPoint;13692887;240;5494111
200;1000;0.800;0.100;Roulette;TwoPoint;13692887;337;6961657
200;1000;0.800;0.100;Roulette;TwoPoint;13567541;333;5802784
200;1000;0.800;0.100;Roulette;TwoPoint;13614543;335;5835262
200;1000;0.800;0.100;Roulette;TwoPoint;13614543;333;5544443
200;1000;0.800;0.100;Roulette;TwoPoint;13424751;333;5331457
200;1000;0.900;0.001;Tournament;OnePoint;13692887;134;12859755
200;1000;0.900;0.001;Tournament;OnePoint;13692887;137;12859755
200;1000;0.900;0.001;Tournament;OnePoint;13692887;141;11624683
200;1000;0.900;0.001;Tournament;OnePoint;13692887;141;12164241
200;1000;0.900;0.001;Tournament;OnePoint;13692887;143;11592036
200;1000;0.900;0.001;Roulette;OnePoint;13654201;249;10875006
200;1000;0.900;0.001;Roulette;OnePoint;13555009;251;11385484
200;1000;0.900;0.001;Roulette;OnePoint;13654201;247;11272690
200;1000;0.900;0.001;Roulette;OnePoint;13692887;247;11104824
200;1000;0.900;0.001;Roulette;OnePoint;13654201;245;12907183
200;1000;0.900;0.001;Tournament;TwoPoint;13692887;153;11782386
200;1000;0.900;0.001;Tournament;TwoPoint;13692887;146;11592036
200;1000;0.900;0.001;Tournament;TwoPoint;13692887;144;11624683
200;1000;0.900;0.001;Tournament;TwoPoint;13692887;143;11782386
200;1000;0.900;0.001;Tournament;TwoPoint;13692887;142;12006372
200;1000;0.900;0.001;Roulette;TwoPoint;13654201;255;11566164
200;1000;0.900;0.001;Roulette;TwoPoint;13654201;250;11388534
200;1000;0.900;0.001;Roulette;TwoPoint;13654201;253;9830808
200;1000;0.900;0.001;Roulette;TwoPoint;13654201;255;11292423
200;1000;0.900;0.001;Roulette;TwoPoint;13585527;253;11161763
200;1000;0.900;0.010;Tournament;OnePoint;13692887;152;11592036
200;1000;0.900;0.010;Tournament;OnePoint;13692887;153;11592036
200;1000;0.900;0.010;Tournament;OnePoint;13692887;155;11203234
200;1000;0.900;0.010;Tournament;OnePoint;13692887;154;11782386
200;1000;0.900;0.010;Tournament;OnePoint;13692887;154;11592036
200;1000;0.900;0.010;Roulette;OnePoint;13683217;265;8125144
200;1000;0.900;0.010;Roulette;OnePoint;13692887;265;7084795
200;1000;0.900;0.010;Roulette;OnePoint;13654201;267;9299078
200;1000;0.900;0.010;Roulette;OnePoint;13575857;265;7522596
200;1000;0.900;0.010;Roulette;OnePoint;13683217;278;7355228
200;1000;0.900;0.010;Tournament;TwoPoint;13692887;200;11624683
200;1000;0.900;0.010;Tournament;TwoPoint;13692887;204;10096037
200;1000;0.900;0.010;Tournament;TwoPoint;13692887;206;11592036
200;1000;0.900;0.010;Tournament;TwoPoint;13692887;200;11592036
200;1000;0.900;0.010;Tournament;TwoPoint;13692887;198;11592036
200;1000;0.900;0.010;Roulette;TwoPoint;13683937;321;7723010
200;1000;0.900;0.010;Roulette;TwoPoint;13692887;323;9014036
200;1000;0.900;0.010;Roulette;TwoPoint;13683937;329;7865263
200;1000;0.900;0.010;Roulette;TwoPoint;13692887;316;6639933
200;1000;0.900;0.010;Roulette;TwoPoint;13654201;311;8731837
200;1000;0.900;0.020;Tournament;OnePoint;13692887;181;10253740
200;1000;0.900;0.020;Tournament;OnePoint;13692887;179;11546339
200;1000;0.900;0.020;Tournament;OnePoint;13692887;175;11486679
200;1000;0.900;0.020;Tournament;OnePoint;13692887;176;10152810
200;1000;0.900;0.020;Tournament;OnePoint;13692887;183;10947121
200;1000;0.900;0.020;Roulette;OnePoint;13692887;314;6624932
200;1000;0.900;0.020;Roulette;OnePoint;13593658;322;7510460
200;1000;0.900;0.020;Roulette;OnePoint;13683217;318;6953240
200;1000;0.900;0.020;Roulette;OnePoint;13683937;329;6483666
200;1000;0.900;0.020;Roulette;OnePoint;13692887;331;6075015
200;1000;0.900;0.020;Tournament;TwoPoint;13692887;173;9827177
200;1000;0.900;0.020;Tournament;TwoPoint;13692887;173;9523832
200;1000;0.900;0.020;Tournament;TwoPoint;13692887;175;10152810
200;1000;0.900;0.020;Tournament;TwoPoint;13692887;179;11045531
200;1000;0.900;0.020;Tournament;TwoPoint;13692887;178;11012884
200;1000;0.900;0.020;Roulette;TwoPoint;13614543;288;7871770
200;1000;0.900;0.020;Roulette;TwoPoint;13692887;312;6483441
200;1000;0.900;0.020;Roulette;TwoPoint;13683217;314;6574014
200;1000;0.900;0.020;Roulette;TwoPoint;13597823;317;7434410
200;1000;0.900;0.020;Roulette;TwoPoint;13692887;324;7242228
200;1000;0.900;0.050;Tournament;OnePoint;13692887;214;8905036
200;1000;0.900;0.050;Tournament;OnePoint;13692887;208;9771121
200;1000;0.900;0.050;Tournament;OnePoint;13692887;209;8107192
200;1000;0.900;0.050;Tournament;OnePoint;13692887;214;9714182
200;1000;0.900;0.050;Tournament;OnePoint;13692887;213;9603191
200;1000;0.900;0.050;Roulette;OnePoint;13692887;336;6544618
200;1000;0.900;0.050;Roulette;OnePoint;13683217;350;5911838
200;1000;0.900;0.050;Roulette;OnePoint;13692887;339;4920129
200;1000;0.900;0.050;Roulette;OnePoint;13614543;342;4392876
200;1000;0.900;0.050;Roulette;OnePoint;13561533;346;7329643
200;1000;0.900;0.050;Tournament;TwoPoint;13692887;205;9540080
200;1000;0.900;0.050;Tournament;TwoPoint;13692887;208;8266879
200;1000;0.900;0.050;Tournament;TwoPoint;13692887;208;9905521
200;1000;0.900;0.050;Tournament;TwoPoint;13692887;209;9418309
200;1000;0.900;0.050;Tournament;TwoPoint;13692887;215;8985417
200;1000;0.900;0.050;Roulette;TwoPoint;13683937;360;4154570
200;1000;0.900;0.050;Roulette;TwoPoint;13692887;353;4925325
200;1000;0.900;0.050;Roulette;TwoPoint;13514532;370;4889187
200;1000;0.900;0.050;Roulette;TwoPoint;13656377;356;5939912
200;1000;0.900;0.050;Roulette;TwoPoint;13599445;355;6955660
200;1000;0.900;0.100;Tournament;OnePoint;13692887;237;7443095
200;1000;0.900;0.100;Tournament;OnePoint;13683217;240;6346947
200;1000;0.900;0.100;Tournament;OnePoint;13683937;240;7608304
200;1000;0.900;0.100;Tournament;OnePoint;13683217;240;7122080
200;1000;0.900;0.100;Tournament;OnePoint;13692887;242;7013556
200;1000;0.900;0.100;Roulette;OnePoint;13644380;350;6207863
200;1000;0.900;0.100;Roulette;OnePoint;13692887;391;5013625
200;1000;0.900;0.100;Roulette;OnePoint;13562941;375;3825108
200;1000;0.900;0.100;Roulette;OnePoint;13523277;362;6032559
200;1000;0.900;0.100;Roulette;OnePoint;13554651;362;3633712
200;1000;0.900;0.100;Tournament;TwoPoint;13683217;268;7239933
200;1000;0.900;0.100;Tournament;TwoPoint;13692887;270;7838652
200;1000;0.900;0.100;Tournament;TwoPoint;13692887;264;7726242
200;1000;0.900;0.100;Tournament;TwoPoint;13683217;268;5431306
200;1000;0.900;0.100;Tournament;TwoPoint;13692887;264;7679405
200;1000;0.900;0.100;Roulette;TwoPoint;13674267;363;4884744
200;1000;0.900;0.100;Roulette;TwoPoint;13503149;364;5675545
200;1000;0.900;0.100;Roulette;TwoPoint;13575006;362;4953584
200;1000;0.900;0.100;Roulette;TwoPoint;13502088;364;3124489
200;1000;0.900;0.100;Roulette;TwoPoint;13480996;361;5453183
200;1000;1.000;0.001;Tournament;OnePoint;13692887;148;12859755
200;1000;1.000;0.001;Tournament;OnePoint;13692887;155;13113735
200;1000;1.000;0.001;Tournament;OnePoint;13692887;150;13692887
200;1000;1.000;0.001;Tournament;OnePoint;13692887;151;13015325
200;1000;1.000;0.001;Tournament;OnePoint;13692887;154;13114517
200;1000;1.000;0.001;Roulette;OnePoint;13654201;257;11176932
200;1000;1.000;0.001;Roulette;OnePoint;13654201;264;11003996
200;1000;1.000;0.001;Roulette;OnePoint;13692887;264;11327624
200;1000;1.000;0.001;Roulette;OnePoint;13654201;267;11164548
200;1000;1.000;0.001;Roulette;OnePoint;13654201;272;11585997
200;1000;1.000;0.001;Tournament;TwoPoint;13692887;159;13614543
200;1000;1.000;0.001;Tournament;TwoPoint;13692887;158;11592036
200;1000;1.000;0.001;Tournament;TwoPoint;13692887;153;11782386
200;1000;1.000;0.001;Tournament;TwoPoint;13692887;152;13692887
200;1000;1.000;0.001;Tournament;TwoPoint;13692887;154;11624683
200;1000;1.000;0.001;Roulette;TwoPoint;13654201;272;10674521
200;1000;1.000;0.001;Roulette;TwoPoint;13654201;270;11339787
200;1000;1.000;0.001;Roulette;TwoPoint;13654201;272;11083419
200;1000;1.000;0.001;Roulette;TwoPoint;13654201;269;11484676
200;1000;1.000;0.001;Roulette;TwoPoint;13654201;274;11454158
200;1000;1.000;0.010;Tournament;OnePoint;13692887;172;11592036
200;1000;1.000;0.010;Tournament;OnePoint;13692887;161;11592036
200;1000;1.000;0.010;Tournament;OnePoint;13692887;159;10253740
200;1000;1.000;0.010;Tournament;OnePoint;13692887;161;11782386
200;1000;1.000;0.010;Tournament;OnePoint;13692887;163;9714182
200;1000;1.000;0.010;Roulette;OnePoint;13692887;271;10042298
200;1000;1.000;0.010;Roulette;OnePoint;13692887;278;7798505
200;1000;1.000;0.010;Roulette;OnePoint;13683937;289;8592687
200;1000;1.000;0.010;Roulette;OnePoint;13692887;292;6906338
200;1000;1.000;0.010;Roulette;OnePoint;13692887;297;7236913
200;1000;1.000;0.010;Tournament;TwoPoint;13692887;182;9523832
200;1000;1.000;0.010;Tournament;TwoPoint;13692887;170;10152810
200;1000;1.000;0.010;Tournament;TwoPoint;13692887;177;9738474
200;1000;1.000;0.010;Tournament;TwoPoint;13692887;176;10095871
200;1000;1.000;0.010;Tournament;TwoPoint;13692887;176;9523832
200;1000;1.000;0.010;Roulette;TwoPoint;13692887;300;8650532
200;1000;1.000;0.010;Roulette;TwoPoint;13656377;304;7743464
200;1000;1.000;0.010;Roulette;TwoPoint;13654201;301;7456181
200;1000;1.000;0.010;Roulette;TwoPoint;13654201;301;8465946
200;1000;1.000;0.010;Roulette;TwoPoint;13654201;300;8383506
200;1000;1.000;0.020;Tournament;OnePoint;13692887;205;9523832
200;1000;1.000;0.020;Tournament;OnePoint;13692887;193;8185536
200;1000;1.000;0.020;Tournament;OnePoint;13692887;185;9191969
